team1_name,team2_name,over_bowled,Run_Scored,Wickets_fallen,Inning_Runs
Bangladesh,Zimbabwe,10,29,2,252
Bangladesh,Zimbabwe,15,54,2,252
Bangladesh,Zimbabwe,20,84,3,252
Bangladesh,Zimbabwe,25,105,4,252
Bangladesh,Zimbabwe,30,121,4,252
Bangladesh,Zimbabwe,35,139,5,252
Bangladesh,Zimbabwe,40,169,6,252
Bangladesh,Zimbabwe,45,194,7,252
Bangladesh,Zimbabwe,50,252,9,252
Sri Lanka,South Africa,5,27,1,320
Sri Lanka,South Africa,10,50,1,320
Sri Lanka,South Africa,15,76,1,320
Sri Lanka,South Africa,20,93,1,320
Sri Lanka,South Africa,25,119,2,320
Sri Lanka,South Africa,30,152,2,320
Sri Lanka,South Africa,35,171,3,320
Sri Lanka,South Africa,40,217,3,320
Sri Lanka,South Africa,45,260,3,320
Sri Lanka,South Africa,50,320,5,320
Bangladesh,Zimbabwe,5,21,0,269
Bangladesh,Zimbabwe,10,42,0,269
Bangladesh,Zimbabwe,15,71,1,269
Bangladesh,Zimbabwe,20,89,2,269
Bangladesh,Zimbabwe,25,111,4,269
Bangladesh,Zimbabwe,30,136,4,269
Bangladesh,Zimbabwe,35,164,4,269
Bangladesh,Zimbabwe,40,191,5,269
Bangladesh,Zimbabwe,45,231,6,269
Bangladesh,Zimbabwe,50,269,8,269
Ireland,Pakistan,5,14,2,229
Ireland,Pakistan,10,21,2,229
Ireland,Pakistan,15,40,2,229
Ireland,Pakistan,20,57,2,229
Ireland,Pakistan,25,84,4,229
Ireland,Pakistan,30,98,4,229
Ireland,Pakistan,35,130,4,229
Ireland,Pakistan,40,176,4,229
Ireland,Pakistan,45,189,8,229
Ireland,Pakistan,50,229,9,229
Ireland,Netherlands,5,16,1,236
Ireland,Netherlands,10,37,2,236
Ireland,Netherlands,15,53,2,236
Ireland,Netherlands,20,65,2,236
Ireland,Netherlands,25,84,2,236
Ireland,Netherlands,30,104,2,236
Ireland,Netherlands,35,129,2,236
Ireland,Netherlands,40,161,4,236
Ireland,Netherlands,45,204,5,236
Ireland,Netherlands,50,236,10,236
India,Zimbabwe,5,29,1,294
India,Zimbabwe,10,44,2,294
India,Zimbabwe,15,59,3,294
India,Zimbabwe,20,74,4,294
India,Zimbabwe,25,106,4,294
India,Zimbabwe,30,135,4,294
India,Zimbabwe,35,159,4,294
India,Zimbabwe,40,211,4,294
India,Zimbabwe,45,248,6,294
India,Zimbabwe,50,294,8,294
Zimbabwe,India,5,9,0,228
Zimbabwe,India,10,27,0,228
Zimbabwe,India,15,48,0,228
Zimbabwe,India,20,68,0,228
Zimbabwe,India,25,81,1,228
Zimbabwe,India,30,103,1,228
Zimbabwe,India,35,127,3,228
Zimbabwe,India,40,166,4,228
Zimbabwe,India,45,191,6,228
Zimbabwe,India,50,228,7,228
England,West Indies,5,34,0,303
England,West Indies,10,54,2,303
England,West Indies,15,78,2,303
England,West Indies,20,106,2,303
England,West Indies,25,119,4,303
England,West Indies,30,150,4,303
England,West Indies,35,173,4,303
England,West Indies,40,209,4,303
England,West Indies,45,252,4,303
England,West Indies,50,303,6,303
West Indies,England,5,19,0,269
West Indies,England,10,36,1,269
West Indies,England,15,45,3,269
West Indies,England,20,57,4,269
West Indies,England,25,73,4,269
West Indies,England,30,87,4,269
West Indies,England,35,112,4,269
West Indies,England,40,153,5,269
West Indies,England,45,184,5,269
West Indies,England,50,269,6,269
Australia,England,5,14,1,217
Australia,England,10,30,2,217
Australia,England,15,50,3,217
Australia,England,20,65,4,217
Australia,England,25,90,4,217
Australia,England,30,113,5,217
Australia,England,35,139,5,217
Australia,England,40,160,5,217
Australia,England,45,183,7,217
Australia,England,50,217,9,217
England,Australia,5,24,0,316
England,Australia,10,73,0,316
England,Australia,15,106,1,316
England,Australia,20,125,1,316
England,Australia,25,148,2,316
England,Australia,30,174,2,316
England,Australia,35,199,3,316
England,Australia,40,223,5,316
England,Australia,45,258,5,316
England,Australia,50,316,8,316
England,Australia,5,30,0,243
England,Australia,10,53,1,243
England,Australia,15,71,2,243
England,Australia,20,82,2,243
England,Australia,25,97,3,243
England,Australia,30,124,4,243
England,Australia,35,144,4,243
England,Australia,40,177,5,243
England,Australia,45,204,8,243
England,Australia,50,243,9,243
England,Australia,5,19,0,300
England,Australia,10,52,0,300
England,Australia,15,70,2,300
England,Australia,20,90,3,300
England,Australia,25,116,3,300
England,Australia,30,139,4,300
England,Australia,35,162,4,300
England,Australia,40,196,5,300
England,Australia,45,250,5,300
England,Australia,50,300,8,300
West Indies,England,5,20,1,159
West Indies,England,10,37,3,159
West Indies,England,15,59,3,159
West Indies,England,20,71,3,159
West Indies,England,25,85,4,159
West Indies,England,30,101,4,159
West Indies,England,35,133,5,159
West Indies,England,40,151,6,159
West Indies,England,45,159,10,159
England,Australia,5,19,1,269
England,Australia,10,28,2,269
England,Australia,15,57,2,269
England,Australia,20,75,3,269
England,Australia,25,102,3,269
England,Australia,30,136,3,269
England,Australia,35,159,4,269
England,Australia,40,183,5,269
England,Australia,45,222,6,269
England,Australia,50,269,7,269
Sri Lanka,South Africa,5,14,1,307
Sri Lanka,South Africa,10,39,1,307
Sri Lanka,South Africa,15,56,1,307
Sri Lanka,South Africa,20,80,1,307
Sri Lanka,South Africa,25,109,1,307
Sri Lanka,South Africa,30,140,1,307
Sri Lanka,South Africa,35,184,2,307
Sri Lanka,South Africa,40,221,3,307
Sri Lanka,South Africa,45,255,3,307
Sri Lanka,South Africa,50,307,4,307
India,Australia,5,29,1,303
India,Australia,10,60,2,303
India,Australia,15,83,4,303
India,Australia,20,98,4,303
India,Australia,25,123,4,303
India,Australia,30,150,5,303
India,Australia,35,174,6,303
India,Australia,40,202,6,303
India,Australia,45,246,7,303
India,Australia,50,303,9,303
Australia,India,5,23,0,359
Australia,India,10,46,0,359
Australia,India,15,68,0,359
Australia,India,20,95,1,359
Australia,India,25,132,1,359
Australia,India,30,165,1,359
Australia,India,35,197,2,359
Australia,India,40,237,3,359
Australia,India,45,302,3,359
Australia,India,50,359,5,359
Australia,India,5,13,0,304
Australia,India,10,50,0,304
Australia,India,15,85,0,304
Australia,India,20,114,2,304
Australia,India,25,136,2,304
Australia,India,30,163,3,304
Australia,India,35,185,4,304
Australia,India,40,224,5,304
Australia,India,45,251,6,304
Australia,India,50,304,8,304
Pakistan,West Indies,5,15,0,229
Pakistan,West Indies,10,29,0,229
Pakistan,West Indies,15,45,2,229
Pakistan,West Indies,20,64,2,229
Pakistan,West Indies,25,82,2,229
Pakistan,West Indies,30,98,3,229
Pakistan,West Indies,35,110,3,229
Pakistan,West Indies,40,148,3,229
Pakistan,West Indies,45,176,5,229
Pakistan,West Indies,50,229,6,229
West Indies,Pakistan,5,19,1,232
West Indies,Pakistan,10,49,1,232
West Indies,Pakistan,15,60,1,232
West Indies,Pakistan,20,83,2,232
West Indies,Pakistan,25,94,2,232
West Indies,Pakistan,30,110,2,232
West Indies,Pakistan,35,137,3,232
West Indies,Pakistan,40,155,5,232
West Indies,Pakistan,45,182,5,232
West Indies,Pakistan,50,232,8,232
Pakistan,West Indies,5,17,1,224
Pakistan,West Indies,10,24,4,224
Pakistan,West Indies,15,33,4,224
Pakistan,West Indies,20,47,4,224
Pakistan,West Indies,25,74,5,224
Pakistan,West Indies,30,107,5,224
Pakistan,West Indies,35,141,5,224
Pakistan,West Indies,40,169,6,224
Pakistan,West Indies,45,184,7,224
Pakistan,West Indies,50,224,9,224
Zimbabwe,India,5,19,1,163
Zimbabwe,India,10,24,2,163
Zimbabwe,India,15,45,3,163
Zimbabwe,India,20,63,4,163
Zimbabwe,India,25,85,5,163
Zimbabwe,India,30,109,5,163
Zimbabwe,India,35,133,7,163
Zimbabwe,India,40,163,10,163
Zimbabwe,India,5,12,0,144
Zimbabwe,India,10,35,1,144
Zimbabwe,India,15,47,4,144
Zimbabwe,India,20,64,5,144
Zimbabwe,India,25,74,5,144
Zimbabwe,India,30,94,5,144
Zimbabwe,India,35,111,5,144
Zimbabwe,India,40,132,7,144
Zimbabwe,India,45,144,10,144
West Indies,Pakistan,5,18,0,242
West Indies,Pakistan,10,37,1,242
West Indies,Pakistan,15,50,2,242
West Indies,Pakistan,20,74,2,242
West Indies,Pakistan,25,98,2,242
West Indies,Pakistan,30,111,3,242
West Indies,Pakistan,35,129,3,242
West Indies,Pakistan,40,151,4,242
West Indies,Pakistan,45,178,6,242
West Indies,Pakistan,50,242,7,242
Zimbabwe,India,5,22,2,183
Zimbabwe,India,10,39,2,183
Zimbabwe,India,15,66,2,183
Zimbabwe,India,20,80,5,183
Zimbabwe,India,25,94,6,183
Zimbabwe,India,30,118,6,183
Zimbabwe,India,35,133,8,183
Zimbabwe,India,40,156,8,183
Zimbabwe,India,45,178,9,183
Zimbabwe,India,50,183,10,183
South Africa,Pakistan,5,29,0,266
South Africa,Pakistan,10,45,0,266
South Africa,Pakistan,15,73,0,266
South Africa,Pakistan,20,94,1,266
South Africa,Pakistan,25,117,1,266
South Africa,Pakistan,30,139,2,266
South Africa,Pakistan,35,163,2,266
South Africa,Pakistan,40,198,2,266
South Africa,Pakistan,45,221,5,266
South Africa,Pakistan,50,266,5,266
South Africa,Pakistan,5,13,1,183
South Africa,Pakistan,10,38,2,183
South Africa,Pakistan,15,54,4,183
South Africa,Pakistan,20,66,5,183
South Africa,Pakistan,25,83,5,183
South Africa,Pakistan,30,108,6,183
South Africa,Pakistan,35,129,8,183
South Africa,Pakistan,40,140,8,183
South Africa,Pakistan,45,167,8,183
South Africa,Pakistan,50,183,10,183
South Africa,Pakistan,5,22,1,259
South Africa,Pakistan,10,47,1,259
South Africa,Pakistan,15,75,1,259
South Africa,Pakistan,20,97,2,259
South Africa,Pakistan,25,118,3,259
South Africa,Pakistan,30,150,3,259
South Africa,Pakistan,35,174,3,259
South Africa,Pakistan,40,194,4,259
South Africa,Pakistan,45,225,4,259
South Africa,Pakistan,50,259,8,259
South Africa,India,5,21,0,280
South Africa,India,10,58,0,280
South Africa,India,15,83,0,280
South Africa,India,20,106,0,280
South Africa,India,25,142,0,280
South Africa,India,30,165,0,280
South Africa,India,35,194,0,280
South Africa,India,40,216,2,280
South Africa,India,45,238,4,280
South Africa,India,50,280,6,280
South Africa,India,5,24,0,358
South Africa,India,10,53,0,358
South Africa,India,15,78,0,358
South Africa,India,20,97,0,358
South Africa,India,25,120,0,358
South Africa,India,30,152,1,358
South Africa,India,35,188,2,358
South Africa,India,40,223,2,358
South Africa,India,45,274,3,358
South Africa,India,50,358,4,358
India,Australia,5,33,0,383
India,Australia,10,64,0,383
India,Australia,15,97,0,383
India,Australia,20,113,2,383
India,Australia,25,136,2,383
India,Australia,30,185,3,383
India,Australia,35,210,4,383
India,Australia,40,232,4,383
India,Australia,45,283,4,383
India,Australia,50,383,6,383
Australia,India,5,12,0,350
Australia,India,10,44,1,350
Australia,India,15,59,2,350
Australia,India,20,83,2,350
Australia,India,25,124,2,350
Australia,India,30,170,2,350
Australia,India,35,213,3,350
Australia,India,40,251,4,350
Australia,India,45,296,4,350
Australia,India,50,350,6,350
Pakistan,South Africa,5,8,1,209
Pakistan,South Africa,10,40,1,209
Pakistan,South Africa,15,60,2,209
Pakistan,South Africa,20,82,2,209
Pakistan,South Africa,25,103,2,209
Pakistan,South Africa,30,123,4,209
Pakistan,South Africa,35,143,4,209
Pakistan,South Africa,40,155,6,209
Pakistan,South Africa,45,179,7,209
Pakistan,South Africa,50,209,10,209
West Indies,Pakistan,5,17,1,310
West Indies,Pakistan,10,46,2,310
West Indies,Pakistan,15,69,2,310
West Indies,Pakistan,20,88,2,310
West Indies,Pakistan,25,106,3,310
West Indies,Pakistan,30,133,3,310
West Indies,Pakistan,35,163,4,310
West Indies,Pakistan,40,195,5,310
West Indies,Pakistan,45,231,5,310
West Indies,Pakistan,50,310,7,310
Scotland,New Zealand,5,12,4,142
Scotland,New Zealand,10,22,4,142
Scotland,New Zealand,15,47,4,142
Scotland,New Zealand,20,60,4,142
Scotland,New Zealand,25,89,4,142
Scotland,New Zealand,30,118,6,142
Scotland,New Zealand,35,136,8,142
Scotland,New Zealand,40,142,10,142
West Indies,Ireland,5,21,0,304
West Indies,Ireland,10,40,2,304
West Indies,Ireland,15,50,2,304
West Indies,Ireland,20,71,2,304
West Indies,Ireland,25,93,5,304
West Indies,Ireland,30,106,5,304
West Indies,Ireland,35,137,5,304
West Indies,Ireland,40,180,5,304
West Indies,Ireland,45,243,6,304
West Indies,Ireland,50,304,7,304
India,Pakistan,5,21,0,300
India,Pakistan,10,42,1,300
India,Pakistan,15,71,1,300
India,Pakistan,20,98,1,300
India,Pakistan,25,131,1,300
India,Pakistan,30,165,2,300
India,Pakistan,35,192,2,300
India,Pakistan,40,217,2,300
India,Pakistan,45,273,2,300
India,Pakistan,50,300,7,300
South Africa,Zimbabwe,5,13,1,339
South Africa,Zimbabwe,10,28,2,339
South Africa,Zimbabwe,15,55,2,339
South Africa,Zimbabwe,20,83,3,339
South Africa,Zimbabwe,25,102,4,339
South Africa,Zimbabwe,30,131,4,339
South Africa,Zimbabwe,35,151,4,339
South Africa,Zimbabwe,40,193,4,339
South Africa,Zimbabwe,45,243,4,339
South Africa,Zimbabwe,50,339,4,339
Australia,England,5,41,0,342
Australia,England,10,66,2,342
Australia,England,15,86,3,342
Australia,England,20,105,3,342
Australia,England,25,140,3,342
Australia,England,30,161,3,342
Australia,England,35,194,3,342
Australia,England,40,237,5,342
Australia,England,45,281,5,342
Australia,England,50,342,9,342
England,New Zealand,5,31,1,123
England,New Zealand,10,43,2,123
England,New Zealand,15,60,3,123
England,New Zealand,20,79,3,123
England,New Zealand,25,102,3,123
England,New Zealand,30,114,7,123
England,New Zealand,35,123,10,123
New Zealand,Sri Lanka,5,38,0,331
New Zealand,Sri Lanka,10,77,0,331
New Zealand,Sri Lanka,15,110,0,331
New Zealand,Sri Lanka,20,127,1,331
New Zealand,Sri Lanka,25,145,2,331
New Zealand,Sri Lanka,30,166,2,331
New Zealand,Sri Lanka,35,196,4,331
New Zealand,Sri Lanka,40,229,4,331
New Zealand,Sri Lanka,45,270,5,331
New Zealand,Sri Lanka,50,331,6,331
South Africa,Pakistan,5,28,1,268
South Africa,Pakistan,10,45,1,268
South Africa,Pakistan,15,59,2,268
South Africa,Pakistan,20,78,3,268
South Africa,Pakistan,25,92,3,268
South Africa,Pakistan,30,114,3,268
South Africa,Pakistan,35,133,4,268
South Africa,Pakistan,40,154,5,268
South Africa,Pakistan,45,196,5,268
South Africa,Pakistan,50,268,7,268
England,Sri Lanka,5,42,0,309
England,Sri Lanka,10,62,1,309
England,Sri Lanka,15,79,2,309
England,Sri Lanka,20,100,2,309
England,Sri Lanka,25,118,3,309
England,Sri Lanka,30,145,3,309
England,Sri Lanka,35,161,4,309
England,Sri Lanka,40,203,4,309
England,Sri Lanka,45,257,4,309
England,Sri Lanka,50,309,6,309
United Arab Emirates,India,5,13,2,102
United Arab Emirates,India,10,28,2,102
United Arab Emirates,India,15,41,4,102
United Arab Emirates,India,20,54,6,102
United Arab Emirates,India,25,72,9,102
United Arab Emirates,India,30,94,9,102
United Arab Emirates,India,35,102,10,102
Australia,New Zealand,5,48,1,151
Australia,New Zealand,10,68,1,151
Australia,New Zealand,15,87,3,151
Australia,New Zealand,20,104,7,151
Australia,New Zealand,25,124,9,151
Australia,New Zealand,30,140,9,151
Australia,New Zealand,35,151,10,151
Pakistan,Zimbabwe,5,5,2,235
Pakistan,Zimbabwe,10,14,2,235
Pakistan,Zimbabwe,15,33,2,235
Pakistan,Zimbabwe,20,58,2,235
Pakistan,Zimbabwe,25,77,3,235
Pakistan,Zimbabwe,30,113,3,235
Pakistan,Zimbabwe,35,135,5,235
Pakistan,Zimbabwe,40,162,6,235
Pakistan,Zimbabwe,45,192,6,235
Pakistan,Zimbabwe,50,235,7,235
South Africa,West Indies,5,18,0,408
South Africa,West Indies,10,30,1,408
South Africa,West Indies,15,58,1,408
South Africa,West Indies,20,87,1,408
South Africa,West Indies,25,112,1,408
South Africa,West Indies,30,147,3,408
South Africa,West Indies,35,186,3,408
South Africa,West Indies,40,258,3,408
South Africa,West Indies,45,312,4,408
South Africa,West Indies,50,408,5,408
Sri Lanka,Bangladesh,5,17,0,332
Sri Lanka,Bangladesh,10,51,0,332
Sri Lanka,Bangladesh,15,71,0,332
Sri Lanka,Bangladesh,20,90,0,332
Sri Lanka,Bangladesh,25,122,1,332
Sri Lanka,Bangladesh,30,147,1,332
Sri Lanka,Bangladesh,35,179,1,332
Sri Lanka,Bangladesh,40,217,1,332
Sri Lanka,Bangladesh,45,274,1,332
Sri Lanka,Bangladesh,50,332,1,332
Scotland,Afghanistan,5,23,1,210
Scotland,Afghanistan,10,38,1,210
Scotland,Afghanistan,15,59,3,210
Scotland,Afghanistan,20,88,3,210
Scotland,Afghanistan,25,104,5,210
Scotland,Afghanistan,30,130,5,210
Scotland,Afghanistan,35,142,7,210
Scotland,Afghanistan,40,155,8,210
Scotland,Afghanistan,45,180,8,210
Scotland,Afghanistan,50,210,10,210
United Arab Emirates,Ireland,5,26,0,278
United Arab Emirates,Ireland,10,44,0,278
United Arab Emirates,Ireland,15,55,2,278
United Arab Emirates,Ireland,20,75,3,278
United Arab Emirates,Ireland,25,92,4,278
United Arab Emirates,Ireland,30,116,4,278
United Arab Emirates,Ireland,35,131,6,278
United Arab Emirates,Ireland,40,178,6,278
United Arab Emirates,Ireland,45,230,6,278
United Arab Emirates,Ireland,50,278,9,278
India,South Africa,5,10,1,307
India,South Africa,10,36,1,307
India,South Africa,15,61,1,307
India,South Africa,20,83,1,307
India,South Africa,25,123,1,307
India,South Africa,30,146,2,307
India,South Africa,35,183,2,307
India,South Africa,40,227,2,307
India,South Africa,45,271,4,307
India,South Africa,50,307,7,307
England,Scotland,5,25,0,303
England,Scotland,10,58,0,303
England,Scotland,15,89,0,303
England,Scotland,20,117,0,303
England,Scotland,25,144,0,303
England,Scotland,30,172,0,303
England,Scotland,35,203,2,303
England,Scotland,40,225,4,303
England,Scotland,45,256,5,303
England,Scotland,50,303,8,303
United Arab Emirates,Zimbabwe,5,23,0,285
United Arab Emirates,Zimbabwe,10,34,1,285
United Arab Emirates,Zimbabwe,15,71,2,285
United Arab Emirates,Zimbabwe,20,92,2,285
United Arab Emirates,Zimbabwe,25,109,2,285
United Arab Emirates,Zimbabwe,30,134,3,285
United Arab Emirates,Zimbabwe,35,156,4,285
United Arab Emirates,Zimbabwe,40,204,4,285
United Arab Emirates,Zimbabwe,45,233,7,285
United Arab Emirates,Zimbabwe,50,285,7,285
Afghanistan,Sri Lanka,5,15,0,232
Afghanistan,Sri Lanka,10,40,2,232
Afghanistan,Sri Lanka,15,67,2,232
Afghanistan,Sri Lanka,20,86,2,232
Afghanistan,Sri Lanka,25,117,2,232
Afghanistan,Sri Lanka,30,140,3,232
Afghanistan,Sri Lanka,35,169,4,232
Afghanistan,Sri Lanka,40,179,6,232
Afghanistan,Sri Lanka,45,195,6,232
Afghanistan,Sri Lanka,50,232,10,232
Bangladesh,Afghanistan,5,19,0,267
Bangladesh,Afghanistan,10,38,0,267
Bangladesh,Afghanistan,15,47,1,267
Bangladesh,Afghanistan,20,67,2,267
Bangladesh,Afghanistan,25,101,2,267
Bangladesh,Afghanistan,30,122,4,267
Bangladesh,Afghanistan,35,146,4,267
Bangladesh,Afghanistan,40,194,4,267
Bangladesh,Afghanistan,45,233,5,267
Bangladesh,Afghanistan,50,267,10,267
South Africa,United Arab Emirates,5,31,1,341
South Africa,United Arab Emirates,10,61,1,341
South Africa,United Arab Emirates,15,82,1,341
South Africa,United Arab Emirates,20,104,3,341
South Africa,United Arab Emirates,25,134,3,341
South Africa,United Arab Emirates,30,158,3,341
South Africa,United Arab Emirates,35,198,3,341
South Africa,United Arab Emirates,40,240,4,341
South Africa,United Arab Emirates,45,276,5,341
South Africa,United Arab Emirates,50,341,6,341
Bangladesh,England,5,12,2,275
Bangladesh,England,10,32,2,275
Bangladesh,England,15,71,2,275
Bangladesh,England,20,93,2,275
Bangladesh,England,25,111,4,275
Bangladesh,England,30,139,4,275
Bangladesh,England,35,160,4,275
Bangladesh,England,40,197,4,275
Bangladesh,England,45,237,4,275
Bangladesh,England,50,275,7,275
Australia,Sri Lanka,5,24,1,376
Australia,Sri Lanka,10,49,2,376
Australia,Sri Lanka,15,72,2,376
Australia,Sri Lanka,20,86,2,376
Australia,Sri Lanka,25,114,2,376
Australia,Sri Lanka,30,159,2,376
Australia,Sri Lanka,35,199,4,376
Australia,Sri Lanka,40,253,4,376
Australia,Sri Lanka,45,321,4,376
Australia,Sri Lanka,50,376,9,376
Sri Lanka,Scotland,5,16,0,363
Sri Lanka,Scotland,10,46,1,363
Sri Lanka,Scotland,15,73,1,363
Sri Lanka,Scotland,20,97,1,363
Sri Lanka,Scotland,25,134,1,363
Sri Lanka,Scotland,30,178,1,363
Sri Lanka,Scotland,35,218,2,363
Sri Lanka,Scotland,40,282,4,363
Sri Lanka,Scotland,45,329,7,363
Sri Lanka,Scotland,50,363,9,363
Afghanistan,New Zealand,5,7,2,186
Afghanistan,New Zealand,10,33,3,186
Afghanistan,New Zealand,15,49,3,186
Afghanistan,New Zealand,20,59,6,186
Afghanistan,New Zealand,25,95,6,186
Afghanistan,New Zealand,30,108,6,186
Afghanistan,New Zealand,35,121,6,186
Afghanistan,New Zealand,40,150,7,186
Afghanistan,New Zealand,45,166,8,186
Afghanistan,New Zealand,50,186,10,186
Ireland,Zimbabwe,5,21,1,331
Ireland,Zimbabwe,10,41,1,331
Ireland,Zimbabwe,15,56,1,331
Ireland,Zimbabwe,20,79,1,331
Ireland,Zimbabwe,25,109,2,331
Ireland,Zimbabwe,30,146,2,331
Ireland,Zimbabwe,35,179,2,331
Ireland,Zimbabwe,40,223,3,331
Ireland,Zimbabwe,45,281,4,331
Ireland,Zimbabwe,50,331,8,331
West Indies,India,5,8,1,182
West Indies,India,10,38,4,182
West Indies,India,15,54,4,182
West Indies,India,20,71,5,182
West Indies,India,25,88,7,182
West Indies,India,30,105,7,182
West Indies,India,35,120,7,182
West Indies,India,40,162,8,182
